,id,ano,metascore,title
31804,15100,2008,79,Assassin's Creed™: Director's Cut Edition
31805,15120,2008,78,Tom Clancy's Rainbow Six® Vegas 2
31806,7200,2008,80,Trackmania United Forever Star Edition
31807,11900,2008,74,LUMINES™
31809,400,2007,90,Portal
31813,16300,2008,77,Everyday Shooter
31814,15270,2005,66,Cold Fear™
31816,15000,2006,59,Tom Clancy's Rainbow Six Lockdown™
31817,15170,2006,77,Heroes of Might &amp; Magic V
31818,15190,2005,87,Brothers in Arms: Road to Hill 30™
31820,8280,2008,79,Sam &amp; Max 203: Night of the Raving Dead
31821,8300,2008,NA,Sam &amp; Max 205: What&amp;#146;s New Beelzebub?
31822,8270,2008,80,Sam &amp; Max 202: Moai Better Blues
31823,8260,2007,82,Sam &amp; Max 201: Ice Station Santa
31824,901663,2008,82,Sam &amp; Max: Season Two
31825,8290,2008,85,Sam &amp; Max 204: Chariots of the Dogs
31826,18000,2008,NA,"Precipice of Darkness, Episode One"
31829,16600,2008,NA,Trials 2: Second Edition
31830,12900,2008,85,AudioSurf
31831,12330,2006,71,Darkstar One
31832,11200,2007,79,Shadowgrounds Survivor
31833,9460,2008,73,Frontlines™: Fuel of War™
31834,10460,2008,67,The Club™
31836,3260,2006,69,Safecracker: The Ultimate Puzzle Adventure
31837,8600,2007,83,RACE 07
31839,6420,2004,77,Nexus - The Jupiter Incident
31840,4530,2006,70,Full Spectrum Warrior: Ten Hammers
31842,4520,2004,80,Full Spectrum Warrior
31843,8800,2007,86,Civilization IV: Beyond the Sword
31844,4560,2006,93,Company of Heroes - Legacy Edition
31845,9500,2004,80,Gish
31846,9050,2004,87,DOOM 3
31849,9070,2005,78,DOOM 3 Resurrection of Evil
31854,2350,2000,69,QUAKE III: Team Arena
31856,440,2007,92,Team Fortress 2
31857,420,2007,90,Half-Life 2: Episode Two
31859,3270,2007,65,Painkiller Overdose
31861,2590,2007,59,Alpha Prime
31862,7260,2007,61,Loki
31863,3020,2007,72,Call of Juarez™
31864,4780,2007,85,Medieval II: Total War™ Kingdoms
31865,7940,2007,92,Call of Duty® 4: Modern Warfare®
31867,8080,2007,67,Kane and Lynch: Dead Men™
31874,8400,2007,76,Geometry Wars: Retro Evolved
31876,6840,2003,72,Commandos 3: Destination Berlin
31877,6880,2006,75,Just Cause
31878,6900,2000,73,Hitman: Codename 47
31880,6850,2002,87,Hitman 2: Silent Assassin
31881,6870,2007,76,Battlestations: Midway
31884,6830,2002,87,Commandos 2: Men of Courage
31885,6860,2006,82,Hitman: Blood Money
31886,2600,2004,80,Vampire: The Masquerade - Bloodlines
31887,4500,2007,82,S.T.A.L.K.E.R.: Shadow of Chernobyl
31888,6400,2006,68,Joint Task Force
31889,6980,2004,85,Thief: Deadly Shadows
31890,6910,2000,90,Deus Ex: Game of the Year Edition
31891,6920,2004,80,Deus Ex: Invisible War
31892,7020,2006,69,Rogue Trooper
31893,7010,2005,76,Project: Snowblind
31894,7110,2007,81,Jade Empire™: Special Edition
31897,4420,2007,62,Silverfall
31898,6250,2007,70,Making History: The Calm &amp; the Storm
31899,7210,2003,74,"Runaway, A Road Adventure"
31900,7220,2007,NA,"Runaway, The Dream of The Turtle"
31902,2620,2003,91,Call of Duty®
31903,3830,2005,87,Psychonauts
31904,2610,2005,76,GUN™
31905,2630,2005,86,Call of Duty® 2
31906,2640,2004,87,Call of Duty: United Offensive
31907,1690,2006,68,Space Empires V
31908,3910,2001,90,Sid Meier's Civilization® III Complete
31909,3960,2005,67,Shattered Union
31910,3900,2005,94,Sid Meier's Civilization® IV
31912,2920,2001,84,Sub Command
31914,3820,2005,67,BloodRayne 2
31916,4300,2006,80,RoboBlitz
31917,4700,2006,88,Medieval II: Total War™
31918,4800,2006,65,Heroes of Annihilated Empires
31957,765200,2017,67,Project Earth
32012,240,2004,88,Counter-Strike: Source
32016,220,2004,96,Half-Life 2
32018,3920,2005,88,Sid Meier's Pirates!
32019,1500,2005,84,Darwinia
32021,1002,2005,69,Rag Doll Kung Fu
32022,39200,2005,80,Dungeon Siege II
32023,1200,2006,81,Red Orchestra: Ostfront 41-45
32024,1610,2006,79,Space Empires IV Deluxe
32025,1600,2006,82,Dangerous Waters
32026,1900,2006,73,Earth 2160
32028,2500,2006,74,Shadowgrounds
32029,380,2006,87,Half-Life 2: Episode One
32030,1300,2006,75,SiN Episodes: Emergence
32032,2810,2005,71,X3: Reunion
32033,2800,2003,72,X2: The Threat
32034,1670,2006,56,Iron Warriors: T - 72 Tank Command
32035,1510,2006,75,Uplink
32036,3010,2006,82,Xpand Rally
32052,2100,2006,72,Dark Messiah of Might &amp; Magic
32106,10,2000,88,Counter-Strike
32107,65540,2001,81,Gothic 1
32109,130,2001,71,Half-Life: Blue Shift
32112,40990,2002,88,Mafia
32114,30,2003,79,Day of Defeat
32116,13230,2004,93,Unreal Tournament 2004: Editor's Choice Edition
32117,80,2004,65,Counter-Strike: Condition Zero
